1024, 1024, 1024
1024, 256, 1024
1024, 512, 1024
1024, 768, 1024
256, 1024, 256
256, 256, 256
256, 512, 256
256, 768, 256
512, 1024, 512
512, 256, 512
512, 512, 512
512, 768, 512
768, 1024, 768
768, 256, 768
768, 512, 768
768, 768, 768
258, 258, 258
258, 514, 258
258, 770, 258
514, 258, 514
514, 514, 514
514, 770, 514
770, 258, 770
770, 514, 770
770, 770, 770
584, 584, 584
584, 880, 584
584, 890, 584
880, 584, 880
880, 880, 880
880, 890, 880
890, 584, 890
890, 880, 890
890, 890, 890
