0, 0, 0
32, 0, 0
64, 0, 0
96, 0, 0
0, 32, 32
32, 32, 32
64, 32, 32
96, 32, 32
0, 64, 64
32, 64, 64
64, 64, 64
96, 64, 64
0, 96, 96
32, 96, 96
64, 96, 96
96, 96, 96
1, 1, 1
33, 1, 1
65, 1, 1
97, 1, 1
1, 33, 33
33, 33, 33
65, 33, 33
97, 33, 33
1, 65, 65
33, 65, 65
65, 65, 65
97, 65, 65
1, 97, 97
33, 97, 97
65, 97, 97
97, 97, 97
6, 6, 6
75, 6, 6
68, 6, 6
51, 6, 6
6, 75, 75
75, 75, 75
68, 75, 75
51, 75, 75
6, 68, 68
75, 68, 68
68, 68, 68
51, 68, 68
6, 51, 51
75, 51, 51
68, 51, 51
51, 51, 51
